Site,SpeciesCode,Abundance,IND_BIOM
KH,salicele,1,0.0056
KH,willkahl,1,0.0056
KH,mecydeve,1,1.706
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,siphacut,1,0.0088
KH,scotjsu5,1,1.8374
KH,pyrajs20,1,0.6439
KH,scotjsu1,1,0.4697
KH,thyrjsu2,1,0.1941
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,greeform,1,0.0175
KH,greeform,1,0.0175
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,porcscab,1,0.3192
KH,porcscab,1,0.3192
KH,porcscab,1,0.3192
KH,porcscab,1,0.3192
KH,porcscab,1,0.3192
KH,kuwaspu3,1,0.0234
KH,kuwaspu3,1,0.0234
KH,helihaem,1,0.0056
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,dasyhawa,1,0.0153
KH,dasyhawa,1,0.0153
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,euryarge,1,0.2584
KH,euryarge,1,0.2584
KH,euryhawa,1,0.091
KH,orthwill,1,0.091
KH,orthwill,1,0.091
KH,orthwill,1,0.0153
KH,dicrstyg,1,3.2233
KH,dicrsppu,1,0.3193
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,ctenhawa,1,0.2584
KH,dicoperk,1,0.1905
KH,plaghosp,1,0.0139
KH,plaghosp,1,0.0139
KH,pauaswez,1,0.0139
KH,pauaswez,1,0.0139
KH,anagspu3,1,0.0139
KH,sierspuN,1,0.0139
KH,coelspu1,1,0.0725
KH,eupemsu4,1,0.0725
KH,pagiatom,1,0.8256
KH,tetrgold,1,0.5227
KH,tetrbrev,1,0.1971
KH,tetrquas,1,0.1971
KH,tetrquas,1,0.5227
KH,kuwaminu,1,0.0123
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,trioohia,1,0.0982
KH,triohawa,1,0.0982
KH,cisseta,1,0.13
KH,xylesaxe,1,0.157
KH,halmchal,1,0.1941
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,oceavulc,1,0.6562
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.032
KH,orthmetr,1,0.032
KH,orthmetr,1,0.1594
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,leiahawa,1,0.1399
KH,siphacut,1,0.0088
KH,thyrjsu2,1,1.2985
KH,scotjsu1,1,0.6439
KH,greeform,1,0.0175
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,erigautu,1,0.0433
KH,erigautu,1,0.2523
KH,tetrquas,1,0.1971
KH,tetrquas,1,2.7703
KH,dasyhawa,1,0.0153
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,phytmont,1,0.0153
KH,exaispin,1,13.6031
KH,cecigsu1,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,orthmetr,1,0.032
KH,orthmetr,1,0.032
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,saroadon,1,0.032
KH,saroadon,1,0.1594
KH,saroadon,1,0.1594
KH,nabiosci,1,0.0495
KH,oceavulc,1,0.3623
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,kuwaminu,1,0.0123
KH,kuwaminu,1,0.0123
KH,kuwaminu,1,0.0123
KH,kuwaminu,1,0.0123
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaspu3,1,0.0982
KH,kuwaspu3,1,0.0982
KH,kuwaspu3,1,0.0982
KH,trioohia,1,0.0982
KH,cisporc,1,0.1238
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,sierspuO,1,0.0725
KH,sierspuN,1,0.0725
KH,lepiagsu,1,0.0892
KH,kuwaspu3,1,0.0234
KH,kuwaspu3,1,0.0234
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,eupimont,1,2.7887
KH,scotjsu4,1,0.6439
KH,scotjsu4,1,0.6439
KH,asprsemi,1,0.0056
KH,asprsemi,1,0.0056
KH,cisporc,1,0.1238
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,oceavulc,1,0.3623
KH,oceavulc,1,0.1568
KH,saroadon,1,0.032
KH,saroadon,1,0.1594
KH,saroadon,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.032
KH,orthmetr,1,0.032
KH,orthmetr,1,0.032
KH,orthmetr,1,0.032
KH,orthmetr,1,0.032
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,dasyhawa,1,0.0153
KH,trichawa,1,0.0153
KH,libntruk,1,9.1492
KH,dicrnrgr,1,0.5417
KH,scapnuni,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,opisnigr,1,0.1905
KH,encysu26,1,0.0139
KH,plaghosp,1,0.0139
KH,pauaswez,1,0.0139
KH,sierspuN,1,0.1905
KH,sierspuM,1,0.0725
KH,opisnigr,1,0.1905
KH,sierspuN,1,0.0725
KH,tetrquas,1,2.7703
KH,erigautu,1,0.0433
KH,erigautu,1,0.0433
KH,tetrlong,1,0.1971
KH,tetrquas,1,0.0433
KH,tetrquas,1,0.0433
KH,tetrquas,1,0.0433
KH,kuwanigr,1,0.0982
KH,kuwanigr,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0123
KH,kuwaminu,1,0.0123
KH,triohawa,1,0.3307
KH,salicele,1,0.0396
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,entolaha,1,0.0056
KH,willkahl,1,0.0056
KH,willkahl,1,0.0396
KH,micrsubo,1,0.3132
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.4289
KH,kuwaspu3,1,0.0234
KH,lepiagsu,1,3.7188
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0396
KH,helihaem,1,0.0396
KH,asprsemi,1,0.0056
KH,scotjsu1,1,0.0962
KH,eupioric,1,0.6439
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.1606
KH,cisseta,1,0.13
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cissign,1,0.173
KH,dromnsp1,1,0.999
KH,conoexsu,1,6.091
KH,protspu2,1,0.369
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,kuwaminu,1,0.0123
KH,kuwaminu,1,0.0123
KH,kuwaminu,1,0.0123
KH,kuwaminu,1,0.0123
KH,kuwaminu,1,0.0123
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwaminu,1,0.0982
KH,kuwanigr,1,0.0982
KH,trioohia,1,0.0982
KH,trioohia,1,0.0982
KH,orthmetr,1,0.032
KH,orthmetr,1,0.032
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,saroadon,1,0.032
KH,saroadon,1,0.408
KH,nabiosci,1,0.0495
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,eupespre,1,0.379
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,willkahl,1,0.0056
KH,dasyhawa,1,0.0153
KH,dasyhawa,1,0.0153
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,cecigsu1,1,0.0153
KH,cecigsu1,1,0.0153
KH,cecigsu1,1,0.0153
KH,cecigsu1,1,0.0153
KH,dicrsppu,1,0.4697
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,mecydeve,1,1.706
KH,erigautu,1,0.0433
KH,tetrquas,1,0.1971
KH,pauaswez,1,0.0139
KH,eupensp1,1,0.0725
KH,toxensp2,1,0.0139
KH,sierspuO,1,0.0725
KH,sierspuS,1,0.1905
KH,eupensp1,1,0.0725
KH,toxensp2,1,0.0139
KH,sierspuO,1,0.0725
KH,leiahawa,1,0.1399
KH,greeform,1,0.1084
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,kuwaspu3,1,0.1356
KH,kuwaspu3,1,0.1356
KH,kuwaspu3,1,0.0234
KH,carpjsu4,1,0.1941
KH,eupimont,1,1.0591
KH,greeform,1,0.1084
KH,asprsemi,1,0.0056
KH,asprsemi,1,0.0056
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,stenanal,1,0.1178
KH,ptychard,1,0.1178
KH,kilasu11,1,0.1178
KH,kilasu11,1,0.1178
KH,kilasppu,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilasu11,1,0.1178
KH,kilamicr,1,0.1178
KH,kilamicr,1,0.1178
KH,kilamicr,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,ptycsppu,1,0.1178
KH,ptycsimu,1,0.4165
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,lobomoni,1,0.1178
KH,lobomoni,1,0.1178
KH,stenanal,1,0.1178
KH,stenanal,1,0.1178
KH,valebadi,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,ptycsppu,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilasu11,1,0.1178
KH,kilasu11,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,stenanal,1,0.0136
KH,stenanal,1,0.0136
KH,kilasu11,1,0.1178
KH,kilasu11,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,stenanal,1,0.1178
KH,stenanal,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,paliinco,1,0.4165
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilasu11,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,stenanal,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilasu21,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,ptycsimu,1,0.4165
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilasu11,1,0.1178
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.1178
KH,kilasu11,1,0.1178
KH,kilasu11,1,0.1178
KH,kilasu11,1,0.1178
KH,kilasu11,1,0.1178
KH,ptycsppu,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
